timestamp,codec,model,p_mask,K,seeds,BPC_entropy_mean,BPC_entropy_sd,BPC_ac_mean,BPC_ac_sd,CharFid_mean,CharFid_sd,ChrF_mean,ChrF_sd,BERTScore_mean,BERTScore_sd
2025-10-21T17:45:42.698206Z,epc,distilbert-base-cased,0.2,4,5,2.7935049477965213,0.0,2.7961449270950016,0.0,0.9845324477104791,0.0,0.9997783465619381,0.0,0.9872481226921082,0.0
2025-10-21T17:45:42.698300Z,epc,distilbert-base-cased,0.2,16,5,2.7933909323102686,0.0,2.795582043224439,0.0,0.9846233568013882,0.0,0.9997810272210629,0.0,0.9872949123382568,0.0
2025-10-21T17:45:42.698379Z,epc,distilbert-base-cased,0.2,64,5,2.793767755478338,0.0,2.795460806698472,0.0,0.9845324477104791,0.0,0.9997783465619381,0.0,0.9872481226921082,0.0
2025-10-21T17:45:42.698471Z,epc,distilbert-base-cased,0.2,128,5,2.7940253830960184,0.0,2.795460806698472,0.0,0.9845324477104791,0.0,0.9997783465619381,0.0,0.9872481226921082,0.0
2025-10-21T17:45:42.698550Z,epc,distilbert-base-cased,0.4,4,5,2.240508378297264,0.0,2.2471912160768257,0.0,0.984572008427255,0.0,0.9996601078241666,0.0,0.9872796535491943,0.0
2025-10-21T17:45:42.698628Z,epc,distilbert-base-cased,0.4,16,5,2.2438951690018833,0.0,2.244370301910121,0.0,0.9845394264903076,0.0,0.9996423099838797,0.0,0.9872658848762512,0.0
2025-10-21T17:45:42.698706Z,epc,distilbert-base-cased,0.4,64,5,2.2498052698977538,0.0,2.2435281410422405,0.0,0.9845708118447123,1.2412670766236366e-16,0.9996254628545731,1.2412670766236366e-16,0.9872781038284302,0.0
2025-10-21T17:45:42.698782Z,epc,distilbert-base-cased,0.4,128,5,2.253161930743372,0.0,2.2434285538959102,0.0,0.9845708118447123,1.2412670766236366e-16,0.9996254628545731,1.2412670766236366e-16,0.9872781038284302,0.0
2025-10-21T17:45:42.698859Z,epc,distilbert-base-cased,0.6,4,5,1.7269006857054268,2.482534153247273e-16,1.7371593463221735,0.0,0.9839730261530631,0.0,0.9988655100748625,1.2412670766236366e-16,0.9870842695236206,0.0
2025-10-21T17:45:42.698936Z,epc,distilbert-base-cased,0.6,16,5,1.7456954917117318,2.482534153247273e-16,1.714877804799746,2.482534153247273e-16,0.9838468235533033,0.0,0.9985963063814859,0.0,0.9870514273643494,0.0
2025-10-21T17:45:42.699039Z,epc,distilbert-base-cased,0.6,64,5,1.7866085200685258,0.0,1.710829370807622,0.0,0.9837777302278063,0.0,0.998673725677101,1.2412670766236366e-16,0.9869794845581055,0.0
2025-10-21T17:45:42.699115Z,epc,distilbert-base-cased,0.6,128,5,1.808924167962704,0.0,1.7103877234630267,2.482534153247273e-16,0.9837777302278063,0.0,0.998673725677101,1.2412670766236366e-16,0.9869794845581055,0.0
2025-10-21T17:45:42.699191Z,epc,distilbert-base-cased,0.8,4,5,1.3847934968060052,0.0,1.4323556924295076,0.0,0.9835789497576186,1.2412670766236366e-16,0.99787916263535,1.2412670766236366e-16,0.9870015978813171,0.0
2025-10-21T17:45:42.699268Z,epc,distilbert-base-cased,0.8,16,5,1.321425613554233,0.0,1.2747352190441723,0.0,0.9820162775273937,0.0,0.9946280612773407,1.2412670766236366e-16,0.9866445064544678,0.0
2025-10-21T17:45:42.699344Z,epc,distilbert-base-cased,0.8,64,5,1.4022620601380678,0.0,1.239537657630294,0.0,0.9817211252055122,0.0,0.9946841249248518,0.0,0.9863993525505066,0.0
2025-10-21T17:45:42.699421Z,epc,distilbert-base-cased,0.8,128,5,1.4592506263081275,0.0,1.2351688128195424,0.0,0.980621055302467,1.2412670766236366e-16,0.9943051839870474,1.2412670766236366e-16,0.98610520362854,0.0
