timestamp,codec,model,p_mask,K,anchors_every,seeds,BPC_mean,BPC_sd,CharFid_mean,CharFid_sd
2025-10-21T01:02:50.368769Z,vqre,distilbert-base-cased,0.4,4,32,5,1.1732432704966453,0.010213234244796313,0.7866763808921692,0.013636472434602346
2025-10-21T01:02:50.368880Z,vqre,distilbert-base-cased,0.4,16,0,5,0.7562428115819536,0.015187473310630212,0.7796771291481727,0.00948205866467657
2025-10-21T01:02:50.368990Z,vqre,distilbert-base-cased,0.4,16,16,5,0.9899857613790897,0.009801138248689037,0.7835600502246597,0.010219704511850902
2025-10-21T01:02:50.369078Z,vqre,distilbert-base-cased,0.4,16,32,5,0.8860013748404576,0.012789840822147977,0.7722295361407193,0.026355842165009274
2025-10-21T01:02:50.369164Z,vqre,distilbert-base-cased,0.4,64,0,5,0.48235052380186155,0.004928415142340374,0.7811858223539964,0.012527601293057336
2025-10-21T01:02:50.369274Z,vqre,distilbert-base-cased,0.4,64,16,5,0.7370878548478365,0.004234978553545759,0.7797007129206578,0.009817737879215305
2025-10-21T01:02:50.369361Z,vqre,distilbert-base-cased,0.4,64,32,5,0.6232493312722495,0.009011791522316667,0.7796434771792722,0.015265375817878922
2025-10-21T01:02:50.369437Z,vqre,distilbert-base-cased,0.4,128,0,5,0.433655131574261,0.0032693312421068093,0.7799452988796005,0.007427091493164524
2025-10-21T01:02:50.369568Z,vqre,distilbert-base-cased,0.4,128,16,5,0.6870488569230706,0.002592094353401506,0.777937149097213,0.009746641167861536
2025-10-21T01:02:50.369659Z,vqre,distilbert-base-cased,0.4,128,32,5,0.5719325199075607,0.0017763869326881867,0.7790642914659874,0.01314389486746973
2025-10-21T01:02:50.369762Z,vqre,distilbert-base-cased,0.6,4,0,5,1.6854478363472438,0.00891327781794767,0.7840013018641775,0.009017973403867542
2025-10-21T01:02:50.369863Z,vqre,distilbert-base-cased,0.6,4,16,5,1.872988323866613,0.008530987437264317,0.782706346361617,0.005352941089512303
2025-10-21T01:02:50.369964Z,vqre,distilbert-base-cased,0.6,4,32,5,1.7839087266915055,0.011746427063161332,0.7809639817098438,0.01062294898779813
2025-10-21T01:02:50.370081Z,vqre,distilbert-base-cased,0.6,16,0,5,1.4277501702609092,0.013618311212873671,0.780699213054704,0.007768515561696121
2025-10-21T01:02:50.370195Z,vqre,distilbert-base-cased,0.6,16,16,5,1.6240788118259637,0.01288122098285586,0.7678443007721096,0.015463980021156018
2025-10-21T01:02:50.370298Z,vqre,distilbert-base-cased,0.6,16,32,5,1.5341879271316803,0.014459670749980388,0.778140497682338,0.009123593121490534
2025-10-21T01:02:50.370401Z,vqre,distilbert-base-cased,0.6,64,0,5,1.1152852298475873,0.004686670494870308,0.7797214889379693,0.008434606375284275
2025-10-21T01:02:50.370492Z,vqre,distilbert-base-cased,0.6,64,16,5,1.3350905399041204,0.0027467453593938273,0.7781474040945647,0.010140011946708528
2025-10-21T01:02:50.370593Z,vqre,distilbert-base-cased,0.6,64,32,5,1.230770441424909,0.004496418198855206,0.776947652341311,0.013544325379567037
2025-10-21T01:02:50.370704Z,vqre,distilbert-base-cased,0.6,128,0,5,0.9670879972735917,0.007034621604680859,0.7762682176678607,0.00904168166508587
2025-10-21T01:02:50.370807Z,vqre,distilbert-base-cased,0.6,128,16,5,1.1870965304955499,0.006556850321994643,0.7806451984657732,0.010838056826276022
2025-10-21T01:02:50.370901Z,vqre,distilbert-base-cased,0.6,128,32,5,1.0875837355440532,0.012277647630785388,0.7771050938838466,0.010007231940865356
2025-10-21T01:02:50.371004Z,vqre,distilbert-base-cased,0.8,4,0,5,2.3296576551857564,0.008051286512022133,0.781822277584867,0.007421618578207207
2025-10-21T01:02:50.371115Z,vqre,distilbert-base-cased,0.8,4,16,5,2.4785985939625688,0.007376392040691259,0.7804577914554417,0.006337539679160041
2025-10-21T01:02:50.371216Z,vqre,distilbert-base-cased,0.8,4,32,5,2.4142271596348786,0.005491378190228629,0.7832276919718032,0.006655783918811298
2025-10-21T01:02:50.371324Z,vqre,distilbert-base-cased,0.8,16,0,5,2.094680219049494,0.017885947211021345,0.7786490148729535,0.006843876227839318
2025-10-21T01:02:50.371408Z,vqre,distilbert-base-cased,0.8,16,16,5,2.2503082684661906,0.014658435288735007,0.784779531081187,0.005566825991407367
2025-10-21T01:02:50.371499Z,vqre,distilbert-base-cased,0.8,16,32,5,2.1832078551685266,0.014743783848348003,0.7880362265609863,0.005193565594036405
2025-10-21T01:02:50.371591Z,vqre,distilbert-base-cased,0.8,64,0,5,1.8117815698680824,0.004425034171172819,0.7863725521187507,0.005183734439950002
2025-10-21T01:02:50.371712Z,vqre,distilbert-base-cased,0.8,64,16,5,1.9873363700362494,0.006772564499318456,0.7866623193605384,0.006383344836615655
2025-10-21T01:02:50.371804Z,vqre,distilbert-base-cased,0.8,64,32,5,1.912539570142617,0.0036138911875897768,0.7843026813872381,0.0064986409131739566
2025-10-21T01:02:50.371885Z,vqre,distilbert-base-cased,0.8,128,0,5,1.6802447533340041,0.006614582512161465,0.7787779133007843,0.012919032459478553
2025-10-21T01:02:50.371985Z,vqre,distilbert-base-cased,0.8,128,16,5,1.859413185786018,0.00841191423043163,0.7838967834009666,0.007574233373691122
2025-10-21T01:02:50.372078Z,vqre,distilbert-base-cased,0.8,128,32,5,1.783179225709229,0.00982579867841284,0.7865494609389595,0.0065158607578697045
